,image_name,Good,Usable,Reject
6834,8583_left,0.02465455,0.038943585,0.9544098
6835,8583_right,0.02709882,0.11803891,0.868579
6836,8585_left,0.033620317,0.91704834,0.0967045
6837,8585_right,0.05126329,0.9389738,0.050537504
6838,8586_left,0.047696102,0.9431742,0.05268907
6839,8586_right,0.98699594,0.0104388585,0.008335235
6840,8588_left,0.024878655,0.0399028,0.9531077
6841,8588_right,0.045249816,0.9382819,0.058491908
6842,8589_left,0.07536502,0.9138903,0.043511167
6843,8589_right,0.7172255,0.23950227,0.02030494
6844,8593_left,0.9866067,0.01083157,0.008316652
6845,8593_right,0.98750764,0.010045154,0.008254838
6846,8594_left,0.71310806,0.19284035,0.03895657
6847,8594_right,0.12661716,0.15257186,0.7024716
6848,8596_left,0.02479783,0.051320303,0.9406798
6849,8596_right,0.9875881,0.0099625625,0.008268755
6850,8598_left,0.98759115,0.00996483,0.00826642
6851,8598_right,0.98759127,0.009964844,0.008266397
6852,8605_left,0.09470891,0.8868548,0.043172054
6853,8605_right,0.8898033,0.09122208,0.0150130065
6854,8610_left,0.9868929,0.010516803,0.008466849
6855,8610_right,0.9666312,0.026755992,0.01316397
6856,8614_left,0.92447954,0.06132811,0.014039488
6857,8614_right,0.9593868,0.034250185,0.010573721
6858,8616_left,0.08907905,0.90181595,0.04310488
6859,8616_right,0.0283496,0.041519355,0.9412279
6860,8619_left,0.024607593,0.04450293,0.94829094
6861,8619_right,0.024827283,0.04141511,0.95154786
6862,8620_left,0.9875902,0.009964294,0.008267144
6863,8620_right,0.97478104,0.021208372,0.009437203
6864,8621_left,0.9874845,0.01005475,0.008274391
6865,8621_right,0.064407796,0.9263738,0.043141477
6866,8623_left,0.91308624,0.07404003,0.01441607
6867,8623_right,0.8317036,0.1449531,0.023302251
6868,8627_left,0.9875909,0.009965136,0.008266397
6869,8627_right,0.98759127,0.009964877,0.008266386
6870,8631_left,0.035986457,0.72632414,0.21684529
6871,8631_right,0.045210086,0.948315,0.04996973
6872,8632_left,0.9821385,0.014151122,0.009552458
6873,8632_right,0.9875871,0.009968415,0.008266448
6874,8637_left,0.9721423,0.023202311,0.010120862
6875,8637_right,0.0239904,0.58711076,0.4306087
6876,8638_left,0.15060353,0.819082,0.040807232
6877,8638_right,0.18414588,0.79160833,0.034041513
6878,8640_left,0.98759127,0.0099648535,0.008266386
6879,8640_right,0.98759127,0.009964849,0.008266389
6880,8642_left,0.9874598,0.010081651,0.008273057
6881,8642_right,0.9875903,0.009965084,0.00826703
6882,8643_left,0.98754126,0.010001019,0.008278791
6883,8643_right,0.9875661,0.009987219,0.008267112
6884,8644_left,0.052506216,0.935959,0.05153399
6885,8644_right,0.064521074,0.9239428,0.04932704
6886,8645_left,0.80860883,0.12070565,0.04048269
6887,8645_right,0.33331072,0.104797296,0.4209856
6888,8646_left,0.9846922,0.011513374,0.00896017
6889,8646_right,0.9875567,0.009987492,0.008282903
6890,8649_left,0.04387433,0.9499587,0.050459355
6891,8649_right,0.043322757,0.950521,0.050778426
6892,8650_left,0.026994405,0.1044143,0.88346815
6893,8650_right,0.024834614,0.039656397,0.95342565
6894,8651_left,0.98759127,0.009964834,0.008266405
6895,8651_right,0.98759127,0.0099648535,0.008266386
6896,8652_left,0.043280166,0.94894195,0.05185449
6897,8652_right,0.04335026,0.9488382,0.051951893
6898,8653_left,0.9717167,0.023504538,0.009846681
6899,8653_right,0.14254321,0.8376642,0.031473715
6900,8654_left,0.1795706,0.8254519,0.036291733
6901,8654_right,0.84241885,0.07190044,0.034313157
6902,8655_left,0.044199657,0.9400999,0.057625096
6903,8655_right,0.03025229,0.79703957,0.22432198
6904,8657_left,0.9720159,0.020724354,0.01322709
6905,8657_right,0.8125153,0.041727334,0.07253069
6906,8660_left,0.9810509,0.015672693,0.00882722
6907,8660_right,0.98221266,0.014812091,0.008525544
6908,8662_left,0.027893882,0.07924429,0.9076346
6909,8662_right,0.04913492,0.9429862,0.05073549
6910,8663_left,0.024743294,0.038870472,0.9542736
6911,8663_right,0.02042231,0.3358328,0.65527827
6912,8664_left,0.9870227,0.010289967,0.008609144
6913,8664_right,0.9875801,0.009964167,0.008273835
6914,8666_left,0.024777297,0.0394388,0.9537999
6915,8666_right,0.025552042,0.045596056,0.94633096
6916,8669_left,0.026626764,0.07915752,0.90899426
6917,8669_right,0.024683554,0.03931568,0.95407563
6918,8673_left,0.04100533,0.76023513,0.18512739
6919,8673_right,0.026357299,0.17654932,0.805904
6920,8675_left,0.08236841,0.81837434,0.066793
6921,8675_right,0.98759127,0.009964858,0.0082664015
6922,8677_left,0.024725327,0.038982928,0.95421326
6923,8677_right,0.024728537,0.039424684,0.9538272
6924,8678_left,0.9275149,0.05553577,0.01026198
6925,8678_right,0.98728335,0.010238053,0.008283631
6926,8679_left,0.9841159,0.013180494,0.008250104
6927,8679_right,0.98648965,0.010695367,0.0087330295
6928,8681_left,0.02465619,0.038937386,0.95441204
6929,8681_right,0.024656454,0.038935825,0.95441324
6930,8682_left,0.055867214,0.9353649,0.047463715
6931,8682_right,0.96204275,0.032716475,0.008280415
6932,8683_left,0.7557775,0.118583255,0.059561547
6933,8683_right,0.044518687,0.93667954,0.05915991
6934,8695_left,0.9722581,0.022115774,0.011557556
6935,8695_right,0.98757,0.009983646,0.008266659
6936,8698_left,0.031931914,0.36446854,0.5989117
6937,8698_right,0.038360193,0.88316625,0.095440894
6938,8699_left,0.035409402,0.7161359,0.27442855
6939,8699_right,0.041317143,0.90601575,0.08444385
6940,8706_left,0.03846353,0.9081201,0.092702135
6941,8706_right,0.040510304,0.80086327,0.16584283
6942,8709_left,0.8270812,0.1401623,0.01564221
6943,8709_right,0.08957801,0.2414223,0.5294624
6944,8711_left,0.051988415,0.9415362,0.045349337
6945,8711_right,0.07632757,0.9140002,0.039649095
6946,8716_left,0.06525676,0.9238867,0.04827804
6947,8716_right,0.23380522,0.7454761,0.042126384
6948,8723_left,0.04409608,0.886321,0.08957119
6949,8723_right,0.02451019,0.11846191,0.86909026
6950,8726_left,0.98759127,0.00996484,0.0082664015
6951,8726_right,0.98759115,0.009964798,0.008266448
6952,8740_left,0.024658289,0.03895539,0.9543914
6953,8740_right,0.023767928,0.044939626,0.95023954
6954,8742_left,0.30045825,0.1901459,0.32774466
6955,8742_right,0.025725914,0.03794765,0.95302075
6956,8743_left,0.044638127,0.9402082,0.05651065
6957,8743_right,0.024680065,0.039190948,0.9540984
6958,8744_left,0.024389507,0.04227793,0.9510001
6959,8744_right,0.024665147,0.038930587,0.9544007
6960,8749_left,0.024704468,0.0389535,0.95430976
6961,8749_right,0.032260086,0.1809128,0.77916926
6962,8752_left,0.077362545,0.9240509,0.03883377
6963,8752_right,0.046389196,0.9472767,0.049423836
6964,8753_left,0.1447241,0.39093325,0.29199454
6965,8753_right,0.024662256,0.038975175,0.954361
6966,8754_left,0.027402109,0.5725883,0.37866884
6967,8754_right,0.04119886,0.8060596,0.13135146
6968,8755_left,0.9873908,0.010181453,0.008160991
6969,8755_right,0.9874193,0.010141271,0.0081981085
6970,8759_left,0.044057574,0.9491039,0.051098734
6971,8759_right,0.062903844,0.9262873,0.043368567
6972,8760_left,0.9875907,0.009965347,0.008266265
6973,8760_right,0.8205483,0.16481656,0.009906479
6974,8762_left,0.024656557,0.038975302,0.9543745
6975,8762_right,0.025699705,0.5308429,0.5071305
6976,8767_left,0.04993272,0.9244459,0.06129738
6977,8767_right,0.04857032,0.9362407,0.055189464
6978,8768_left,0.8306407,0.1369304,0.014622671
6979,8768_right,0.98759127,0.00996484,0.008266397
6980,8769_left,0.042870242,0.9492862,0.052005254
6981,8769_right,0.03931167,0.84912187,0.11252808
6982,8770_left,0.04329377,0.94910634,0.052017767
6983,8770_right,0.20964459,0.7790464,0.04132111
6984,8771_left,0.05255825,0.9382097,0.053564675
6985,8771_right,0.9766669,0.020059131,0.007896201
6986,8776_left,0.79962087,0.10981944,0.086230665
6987,8776_right,0.936961,0.04866272,0.01886334
6988,8778_left,0.98758626,0.009968245,0.008267976
6989,8778_right,0.98759115,0.0099649,0.008266425
6990,8779_left,0.98759127,0.0099648535,0.008266386
6991,8779_right,0.9875902,0.009964533,0.008267019
6992,8781_left,0.13231568,0.7962455,0.07333214
6993,8781_right,0.044403158,0.8847829,0.0964122
6994,8782_left,0.9868341,0.010526588,0.008511239
6995,8782_right,0.425522,0.54926383,0.020690415
6996,8783_left,0.029324364,0.4484162,0.46687424
6997,8783_right,0.058198176,0.9368668,0.046947386
6998,8784_left,0.04335413,0.94823635,0.052204687
6999,8784_right,0.9874269,0.010130053,0.008211794
7000,8786_left,0.98759127,0.009964858,0.008266389
7001,8786_right,0.9875909,0.009964708,0.008266597
7002,8788_left,0.98759127,0.009964849,0.008266386
7003,8788_right,0.98759127,0.009964858,0.008266389
7004,8789_left,0.024669712,0.039767437,0.9534867
7005,8789_right,0.024858056,0.040131155,0.9528524
7006,8790_left,0.059022844,0.8592267,0.086663276
7007,8790_right,0.67057663,0.25096473,0.033585697
7008,8793_left,0.06677869,0.92082226,0.050352883
7009,8793_right,0.091338724,0.89532435,0.04409649
7010,8794_left,0.04082914,0.87025696,0.09978911
7011,8794_right,0.2027392,0.78793216,0.025988515
7012,8795_left,0.29866618,0.57398283,0.043654177
7013,8795_right,0.13040966,0.8508928,0.030109929
7014,8797_left,0.024707362,0.03981219,0.95339143
7015,8797_right,0.024773162,0.039646663,0.9535632
7016,8798_left,0.04308057,0.948624,0.052256852
7017,8798_right,0.047031265,0.9452252,0.050450288
7018,8799_left,0.024676392,0.038991854,0.9543381
7019,8799_right,0.024490941,0.040558957,0.95328915
7020,8804_left,0.05577989,0.92877835,0.05367218
7021,8804_right,0.4727626,0.47662774,0.023999557
7022,8806_left,0.024725363,0.03905311,0.9541983
7023,8806_right,0.024565361,0.041770026,0.95127517
7024,8807_left,0.0543765,0.5331713,0.44037476
7025,8807_right,0.052603386,0.7841884,0.18062739
7026,8810_left,0.9874724,0.010094674,0.008200299
7027,8810_right,0.9875864,0.009970335,0.0082635125
7028,8812_left,0.98754823,0.009994294,0.008281077
7029,8812_right,0.9875772,0.009967676,0.008273879
7030,8814_left,0.09156245,0.5551656,0.24045667
7031,8814_right,0.384477,0.3256013,0.10567552
7032,8816_left,0.024679203,0.039931994,0.95349014
7033,8816_right,0.024913615,0.04611828,0.946923
7034,8817_left,0.048165783,0.9438064,0.050602455
7035,8817_right,0.045237623,0.94522,0.05278898
7036,8818_left,0.024856275,0.03917993,0.9537244
7037,8818_right,0.9867051,0.0105505735,0.0086176945
7038,8822_left,0.9875866,0.009967106,0.008268313
7039,8822_right,0.9869457,0.0104903085,0.008286033
7040,8825_left,0.021492425,0.12017902,0.9102491
7041,8825_right,0.03168242,0.15144457,0.8242112
7042,8827_left,0.04467232,0.9489714,0.050237995
7043,8827_right,0.9524781,0.045575716,0.007928593
7044,8830_left,0.049902424,0.93827194,0.052972253
7045,8830_right,0.04681035,0.9219125,0.06753827
7046,8831_left,0.88122463,0.07917736,0.013028519
7047,8831_right,0.9300045,0.05294074,0.011505318
7048,8834_left,0.24926688,0.7218137,0.028254718
7049,8834_right,0.97665364,0.019345345,0.009597543
7050,8835_left,0.15803827,0.81706333,0.037593726
7051,8835_right,0.055275183,0.9367992,0.046964116
7052,8837_left,0.98758554,0.009969295,0.0082670385
7053,8837_right,0.9582366,0.03462224,0.012053291
7054,8839_left,0.9868745,0.010502229,0.008455085
7055,8839_right,0.98747545,0.010065161,0.008268458
7056,8842_left,0.9875896,0.009964374,0.008267425
7057,8842_right,0.987591,0.00996484,0.008266475
7058,8843_left,0.057507142,0.8634633,0.07350771
7059,8843_right,0.987586,0.009968923,0.008267046
7060,8845_left,0.97362345,0.021759672,0.0098877
7061,8845_right,0.9848199,0.0122762695,0.008745343
7062,8851_left,0.024658628,0.038933888,0.9544081
7063,8851_right,0.027064357,0.179728,0.80324376
7064,8852_left,0.029846087,0.1767766,0.808073
7065,8852_right,0.7481253,0.23152377,0.013059299
7066,8858_left,0.043195326,0.94488704,0.055291343
7067,8858_right,0.045710053,0.93270886,0.06428241
7068,8860_left,0.04536373,0.9454134,0.052541442
7069,8860_right,0.987558,0.0099743,0.008280955
7070,8864_left,0.9875371,0.010015433,0.008262391
7071,8864_right,0.020006672,0.23968793,0.7826044
7072,8866_left,0.19216375,0.75007313,0.052051257
7073,8866_right,0.118740626,0.851324,0.04953139
7074,8873_left,0.049066737,0.9419159,0.051092517
7075,8873_right,0.9861193,0.011244593,0.008029218
7076,8874_left,0.024646733,0.040156305,0.9528586
7077,8874_right,0.9794606,0.016753955,0.009545171
7078,8876_left,0.024848979,0.039237894,0.9538395
7079,8876_right,0.04277009,0.94676715,0.0545771
7080,8877_left,0.02974944,0.8621432,0.15751491
7081,8877_right,0.0233766,0.15350801,0.85735387
7082,8878_left,0.9771064,0.015737886,0.010694227
7083,8878_right,0.9875897,0.00996572,0.008266772
7084,8879_left,0.041518886,0.9425289,0.05729696
7085,8879_right,0.04487859,0.9458659,0.05250986
7086,8881_left,0.28788465,0.68555695,0.021729304
7087,8881_right,0.029001435,0.05552374,0.93475634
7088,8882_left,0.02841557,0.59548235,0.41004232
7089,8882_right,0.024677482,0.038980037,0.95432603
7090,8883_left,0.024186207,0.047350567,0.9452839
7091,8883_right,0.79579854,0.1797217,0.01866248
7092,8884_left,0.98757553,0.009977633,0.008268465
7093,8884_right,0.9875852,0.009970279,0.00826497
7094,8885_left,0.98757035,0.009981082,0.008268938
7095,8885_right,0.95962524,0.019950556,0.026370933
7096,8888_left,0.20907885,0.76801777,0.02550322
7097,8888_right,0.86146116,0.12358404,0.014105753
7098,8889_left,0.06527799,0.93320215,0.039392833
7099,8889_right,0.08985534,0.9066139,0.037852965
7100,8893_left,0.98574466,0.009116462,0.009991322
7101,8893_right,0.9875617,0.009950746,0.008292516
7102,8895_left,0.03950106,0.7007267,0.21575092
7103,8895_right,0.024707856,0.03903947,0.9541271
7104,8896_left,0.29815453,0.57065016,0.09106795
7105,8896_right,0.9873125,0.010205157,0.0082615
7106,8897_left,0.040590502,0.78204507,0.1481893
7107,8897_right,0.032182913,0.5727178,0.38068062
7108,8899_left,0.9824547,0.013904883,0.0098689515
7109,8899_right,0.27743518,0.04141142,0.6128144
7110,8900_left,0.022987135,0.08239054,0.9116522
7111,8900_right,0.027162137,0.4377179,0.5135244
7112,8906_left,0.04341248,0.9504402,0.050778426
7113,8906_right,0.104682766,0.8922644,0.031183437
7114,8907_left,0.04842586,0.93901944,0.05666583
7115,8907_right,0.061933637,0.9318636,0.04704142
7116,8912_left,0.043287035,0.9485705,0.052373968
7117,8912_right,0.024652796,0.03896598,0.954385
7118,8914_left,0.44396943,0.5121937,0.033372384
7119,8914_right,0.97893274,0.017485637,0.00905088
7120,8915_left,0.04133439,0.938669,0.063257486
7121,8915_right,0.03586956,0.88672787,0.12014374
7122,8919_left,0.98757833,0.009975519,0.008266327
7123,8919_right,0.78048575,0.21218769,0.012996192
7124,8927_left,0.026627166,0.048148397,0.94314355
7125,8927_right,0.043195825,0.9501632,0.0512159
7126,8928_left,0.9874927,0.010057457,0.008261996
7127,8928_right,0.024684438,0.038911927,0.9543745
7128,8935_left,0.04273304,0.8651664,0.11686988
7129,8935_right,0.023053851,0.057131644,0.94265175
7130,8936_left,0.98759127,0.009964849,0.008266386
7131,8936_right,0.98758334,0.00996158,0.008273291
7132,8939_left,0.0456072,0.94777495,0.050017014
7133,8939_right,0.02741978,0.23486407,0.7444671
7134,8940_left,0.75747645,0.1818506,0.048463956
7135,8940_right,0.05846398,0.7960836,0.14704697
7136,8945_left,0.29876468,0.67363626,0.026367702
7137,8945_right,0.5588624,0.36208773,0.023709683
7138,8949_left,0.02590978,0.056596387,0.93597925
7139,8949_right,0.98726475,0.010262822,0.008247085
7140,8950_left,0.07656151,0.9179668,0.044550627
7141,8950_right,0.08640147,0.8972209,0.044016823
7142,8951_left,0.024664002,0.03904704,0.95430213
7143,8951_right,0.9868666,0.01059139,0.008339334
7144,8954_left,0.050176147,0.94271594,0.04838986
7145,8954_right,0.16293798,0.8081737,0.036188826
7146,8956_left,0.86100554,0.1141415,0.017717268
7147,8956_right,0.66131055,0.09702542,0.21727026
7148,8958_left,0.04041936,0.9378078,0.0635985
7149,8958_right,0.03100626,0.7898344,0.19656616
7150,8959_left,0.98524076,0.009683761,0.010113289
7151,8959_right,0.9640344,0.026507167,0.013402576
7152,8962_left,0.0246675,0.039007824,0.95432156
7153,8962_right,0.02580334,0.10740488,0.8816223
7154,8964_left,0.026416002,0.07918657,0.91118175
7155,8964_right,0.046116214,0.91966313,0.069421075
7156,8965_left,0.027608722,0.59469855,0.4401176
7157,8965_right,0.9875852,0.009960757,0.008270937
7158,8966_left,0.04371733,0.9495122,0.051069606
7159,8966_right,0.044743825,0.9488367,0.050299555
7160,8967_left,0.46475086,0.52218,0.03167621
7161,8967_right,0.10497676,0.88718903,0.04045097
7162,8968_left,0.19910295,0.7812005,0.036381114
7163,8968_right,0.04525407,0.94571006,0.052853893
7164,8971_left,0.024776347,0.040216718,0.9532909
7165,8971_right,0.024700912,0.04844575,0.94475615
7166,8974_left,0.113583356,0.8756845,0.03787305
7167,8974_right,0.024150738,0.049681615,0.94339085
7168,8975_left,0.987587,0.009968626,0.008266483
7169,8975_right,0.98759043,0.009965375,0.008266491
7170,8977_left,0.98356956,0.008753345,0.011319729
7171,8977_right,0.024270045,0.042185746,0.9512533
7172,8981_left,0.98759115,0.009964905,0.008266409
7173,8981_right,0.987591,0.0099649,0.008266498
7174,8988_left,0.022923384,0.056104172,0.937384
7175,8988_right,0.024537498,0.047519647,0.9460506
7176,8993_left,0.043362483,0.9504974,0.050738104
7177,8993_right,0.044242118,0.9470947,0.052582096
7178,8995_left,0.9756183,0.019793058,0.00797122
7179,8995_right,0.9829857,0.013516079,0.008224274
7180,8999_left,0.066744424,0.92490387,0.043298177
7181,8999_right,0.045212585,0.94571334,0.053257875
7182,9000_left,0.024907887,0.15925491,0.82824683
7183,9000_right,0.04728347,0.94430715,0.051265784
7184,9001_left,0.04293805,0.94179285,0.05669921
7185,9001_right,0.06846125,0.9250343,0.047893766
7186,9003_left,0.027755082,0.104382,0.9033653
7187,9003_right,0.024659801,0.038953394,0.95438784
7188,9005_left,0.9692179,0.02894965,0.0063151037
7189,9005_right,0.4066048,0.46580097,0.052883387
7190,9008_left,0.9872199,0.010273915,0.008333504
7191,9008_right,0.987591,0.009964792,0.008266542
7192,9010_left,0.98759127,0.0099648535,0.008266389
7193,9010_right,0.9874001,0.010139922,0.008266612
7194,9011_left,0.042359654,0.8862997,0.08964992
7195,9011_right,0.114244625,0.86737406,0.037804093
7196,9015_left,0.9823132,0.01624867,0.0060696322
7197,9015_right,0.98056704,0.01844447,0.005623718
7198,9016_left,0.9389121,0.058627162,0.0074089556
7199,9016_right,0.98748744,0.01004882,0.008283169
7200,9017_left,0.042197615,0.92750436,0.06644577
7201,9017_right,0.12000916,0.8830401,0.028605316
7202,9020_left,0.0502155,0.942836,0.048849426
7203,9020_right,0.045677073,0.94417644,0.0532712
7204,9024_left,0.8182757,0.177672,0.013108866
7205,9024_right,0.90957004,0.07558464,0.013661724
7206,9025_left,0.047337554,0.94618857,0.049462426
7207,9025_right,0.039639346,0.9314259,0.07042383
7208,9033_left,0.9875908,0.009965305,0.008266123
7209,9033_right,0.98651403,0.009806538,0.008933754
7210,9036_left,0.97762614,0.01835061,0.009540006
7211,9036_right,0.98759127,0.0099648535,0.008266386
7212,9040_left,0.02634954,0.04272795,0.9492194
7213,9040_right,0.98751324,0.010011444,0.008294516
